filename,label,meter,alt_meter
/GTZAN/blues.00018.wav,four,4,2
/GTZAN/country.00098.wav,four,4,2
/GTZAN/blues.00054.wav,four,4,2
/FMA/127051.wav,three,3,6
/MAG/00627.wav,three,3,6
/FMA/006525.wav,four,4,2
/GTZAN/hiphop.00096.wav,four,4,2
/FMA/003264.wav,three,3,6
/MAG/00660.wav,three,3,6
/MAG/00723.wav,three,3,6
/MAG/00333.wav,five,5,7
/MAG/00850.wav,three,3,6
/FMA/006534.wav,four,4,2
/FMA/072607.wav,three,3,6
/GTZAN/country.00009.wav,four,4,2
/MAG/00150.wav,three,3,6
/FMA/108880.wav,three,3,6
/GTZAN/reggae.00004.wav,four,4,2
/MAG/00217.wav,three,3,6
/FMA/009559.wav,four,4,2
/MAG/00269.wav,three,3,6
/OWN/0020.wav,five,5,7
/GTZAN/pop.00030.wav,four,4,2
/MAG/00157.wav,three,3,6
/MAG/00066.wav,five,5,7
/GTZAN/jazz.00001.wav,three,3,6
/FMA/009511.wav,four,4,2
/FMA/000664.wav,four,4,2
/GTZAN/country.00022.wav,four,4,2
/FMA/004078.wav,four,4,2
/GTZAN/blues.00033.wav,four,4,2
/MAG/00376.wav,seven,7,5
/GTZAN/jazz.00039.wav,four,4,2
/GTZAN/blues.00079.wav,four,4,2
/GTZAN/rock.00060.wav,four,4,2
/MAG/0005.wav,three,3,6
/GTZAN/disco.00018.wav,four,4,2
/FMA/133431.wav,three,3,6
/FMA/074915.wav,three,3,6
/GTZAN/hiphop.00021.wav,four,4,2
/MAG/00059.wav,five,5,7
/GTZAN/rock.00029.wav,four,4,2
/GTZAN/rock.00002.wav,four,4,2
/MAG/00744.wav,three,3,6
/MAG/00160.wav,three,3,6
/GTZAN/metal.00051.wav,four,4,2
/MAG/00232.wav,three,3,6
/FMA/005160.wav,four,4,2
/GTZAN/blues.00084.wav,four,4,2
/FMA/021587.wav,three,3,6
/MAG/0008.wav,three,3,6
/GTZAN/country.00083.wav,four,4,2
/GTZAN/country.00078.wav,four,4,2
/MAG/00740.wav,three,3,6
/MAG/00560.wav,three,3,6
/FMA/007475.wav,four,4,2
/MAG/00614.wav,three,3,6
/FMA/007199.wav,four,4,2
/MAG/00865.wav,three,3,6
/GTZAN/rock.00067.wav,four,4,2
/FMA/102156.wav,three,3,6
/GTZAN/pop.00079.wav,four,4,2
/MAG/00183.wav,seven,7,5
/FMA/097214.wav,three,3,6
/FMA/009556.wav,four,4,2
/GTZAN/disco.00020.wav,four,4,2
/MAG/00862.wav,three,3,6
/GTZAN/metal.00004.wav,four,4,2
/MAG/00658.wav,three,3,6
/GTZAN/reggae.00096.wav,four,4,2
/MAG/00622.wav,three,3,6
/MAG/00216.wav,three,3,6
/MAG/00813.wav,three,3,6
/FMA/108035.wav,three,3,6
/GTZAN/reggae.00056.wav,four,4,2
/GTZAN/reggae.00000.wav,four,4,2
/FMA/085954.wav,three,3,6
/GTZAN/hiphop.00012.wav,four,4,2
/FMA/005224.wav,four,4,2
/GTZAN/hiphop.00025.wav,four,4,2
/FMA/005377.wav,four,4,2
/GTZAN/blues.00072.wav,three,3,6
/MAG/00690.wav,three,3,6
/GTZAN/blues.00003.wav,four,4,2
/GTZAN/metal.00084.wav,four,4,2
/GTZAN/rock.00096.wav,four,4,2
/GTZAN/disco.00079.wav,four,4,2
/MAG/00679.wav,three,3,6
/FMA/116860.wav,three,3,6
/MAG/00409.wav,seven,7,5
/FMA/009962.wav,four,4,2
/OWN/0140.wav,seven,7,5
/MAG/00828.wav,three,3,6
/MAG/00724.wav,three,3,6
/FMA/032231.wav,three,3,6
/GTZAN/reggae.00007.wav,four,4,2
/GTZAN/pop.00018.wav,four,4,2
/MAG/00331.wav,five,5,7
/MAG/00322.wav,three,3,6
/MAG/00412.wav,seven,7,5
/GTZAN/classical.00073.wav,three,3,6
/MAG/00158.wav,three,3,6
/GTZAN/hiphop.00045.wav,four,4,2
/GTZAN/hiphop.00016.wav,four,4,2
/FMA/005240.wav,four,4,2
/GTZAN/country.00020.wav,four,4,2
/GTZAN/metal.00077.wav,four,4,2
/MAG/00842.wav,three,3,6
/MAG/00080.wav,five,5,7
/GTZAN/reggae.00080.wav,four,4,2
/MAG/00597.wav,three,3,6
/MAG/00304.wav,three,3,6
/GTZAN/hiphop.00059.wav,four,4,2
/MAG/00907.wav,three,3,6
/MAG/00871.wav,three,3,6
/GTZAN/jazz.00029.wav,seven,7,5
/FMA/074370.wav,three,3,6
/MAG/00522.wav,three,3,6
/GTZAN/pop.00028.wav,four,4,2
/MAG/00461.wav,three,3,6
/MAG/00263.wav,three,3,6
/MAG/00031.wav,three,3,6
/FMA/142391.wav,three,3,6
/MAG/00616.wav,three,3,6
/MAG/00902.wav,three,3,6
/OWN/0027.wav,five,5,7
/OWN/0109.wav,seven,7,5
/GTZAN/reggae.00075.wav,four,4,2
/GTZAN/disco.00015.wav,four,4,2
/MAG/00505.wav,three,3,6
/FMA/006527.wav,four,4,2
/MAG/00757.wav,seven,7,5
/FMA/118739.wav,three,3,6
/GTZAN/disco.00095.wav,four,4,2
/MAG/00413.wav,seven,7,5
/MAG/00253.wav,three,3,6
/MAG/00443.wav,three,3,6
/FMA/001701.wav,three,3,6
/MAG/00314.wav,three,3,6
/MAG/00026.wav,three,3,6
/MAG/00803.wav,three,3,6
/GTZAN/metal.00005.wav,four,4,2
/FMA/146019.wav,three,3,6
/MAG/00175.wav,five,5,7
/GTZAN/rock.00050.wav,four,4,2
/GTZAN/jazz.00048.wav,four,4,2
/FMA/115269.wav,five,5,7
/GTZAN/reggae.00081.wav,four,4,2
/MAG/00672.wav,three,3,6
/MAG/00178.wav,five,5,7
/FMA/122467.wav,three,3,6
/GTZAN/hiphop.00046.wav,four,4,2
/FMA/073921.wav,three,3,6
/GTZAN/jazz.00055.wav,four,4,2
/FMA/086300.wav,three,3,6
/GTZAN/pop.00077.wav,four,4,2
/MAG/00854.wav,three,3,6
/GTZAN/jazz.00042.wav,four,4,2
/FMA/042767.wav,three,3,6
/MAG/00109.wav,three,3,6
/MAG/00812.wav,three,3,6
/GTZAN/metal.00006.wav,four,4,2
/GTZAN/disco.00051.wav,four,4,2
/GTZAN/rock.00020.wav,four,4,2
/GTZAN/country.00035.wav,four,4,2
/GTZAN/reggae.00098.wav,four,4,2
/MAG/00361.wav,five,5,7
/GTZAN/metal.00010.wav,four,4,2
/GTZAN/rock.00075.wav,four,4,2
/GTZAN/blues.00049.wav,four,4,2
/MAG/00123.wav,three,3,6
/MAG/00747.wav,three,3,6
/GTZAN/jazz.00037.wav,four,4,2
/MAG/00840.wav,three,3,6
/GTZAN/jazz.00028.wav,four,4,2
/GTZAN/jazz.00041.wav,four,4,2
/FMA/115267.wav,five,5,7
/GTZAN/classical.00020.wav,three,3,6
/FMA/000010.wav,four,4,2
/MAG/00399.wav,seven,7,5
/FMA/005178.wav,four,4,2
/GTZAN/blues.00083.wav,four,4,2
/MAG/00311.wav,three,3,6
/GTZAN/rock.00085.wav,four,4,2
/OWN/0135.wav,seven,7,5
/FMA/006329.wav,five,5,7
/FMA/001644.wav,four,4,2
/FMA/131792.wav,three,3,6
/MAG/00675.wav,three,3,6
/GTZAN/blues.00076.wav,three,3,6
/GTZAN/disco.00026.wav,four,4,2
/MAG/00112.wav,three,3,6
/FMA/023146.wav,five,5,7
/FMA/001925.wav,four,4,2
